frame,timestamp_s,shot,track_id,vehicle_class,risk,ground_x_px,ground_y_px
174,5.8,1,18,caex,caution,1141.8,577.6
175,5.8333,1,14,caex,safe,1046.2,746.4
175,5.8333,1,16,caex,caution,1015.5,586.5
175,5.8333,1,18,caex,caution,1163.2,577.3
176,5.8667,1,14,caex,safe,1071.8,705.0
176,5.8667,1,16,caex,caution,1143.3,589.7
176,5.8667,1,18,caex,caution,1184.5,577.1
177,5.9,1,14,caex,caution,1079.2,717.0
177,5.9,1,16,caex,critical,1271.1,592.9
177,5.9,1,18,caex,critical,1205.9,576.8
178,5.9333,1,14,caex,caution,1088.2,707.6
178,5.9333,1,16,caex,critical,1399.0,596.1
178,5.9333,1,19,caex,safe,1404.0,616.9
179,5.9667,1,14,caex,caution,1097.1,698.3
179,5.9667,1,16,caex,critical,1526.8,599.3
179,5.9667,1,19,caex,safe,1404.0,616.9
180,6.0,1,14,caex,caution,1106.0,688.9
180,6.0,1,16,caex,critical,1654.6,602.5
180,6.0,1,19,caex,critical,1411.5,614.2
181,6.0333,1,14,caex,caution,1114.9,679.6
181,6.0333,1,16,caex,critical,1782.4,605.7
181,6.0333,1,19,caex,critical,1429.5,615.0
182,6.0667,1,14,caex,caution,1123.9,670.2
182,6.0667,1,16,caex,critical,1910.2,608.9
182,6.0667,1,19,caex,critical,1434.0,609.4
183,6.1,1,14,caex,caution,1132.8,660.9
183,6.1,1,16,caex,critical,2038.1,612.1
183,6.1,1,19,caex,critical,1442.2,614.2
183,6.1,1,20,caex,safe,894.8,741.0
184,6.1333,1,14,caex,caution,1141.7,651.5
184,6.1333,1,19,caex,critical,1442.2,614.2
184,6.1333,1,20,caex,safe,893.8,741.0
185,6.1667,1,14,caex,caution,1122.0,577.5
185,6.1667,1,19,caex,critical,1450.3,614.8
185,6.1667,1,20,caex,safe,885.8,747.0
186,6.2,1,14,caex,caution,1122.0,580.1
186,6.2,1,19,caex,critical,1455.8,621.0
186,6.2,1,20,caex,safe,914.8,739.5
187,6.2333,1,14,caex,caution,1121.2,577.5
187,6.2333,1,19,caex,critical,1457.2,621.0
187,6.2333,1,20,caex,safe,895.7,746.2
188,6.2667,1,14,caex,caution,1121.2,577.5
188,6.2667,1,19,caex,critical,1457.2,621.0
188,6.2667,1,20,caex,safe,897.0,747.8
189,6.3,1,14,caex,caution,1128.8,591.4
189,6.3,1,19,caex,critical,1476.8,621.8
189,6.3,1,20,caex,safe,904.5,745.5
189,6.3,1,21,caex,safe,1881.0,644.6
190,6.3333,1,14,caex,caution,1128.0,592.1
190,6.3333,1,19,caex,caution,1475.2,623.2
190,6.3333,1,20,caex,safe,869.2,747.0
190,6.3333,1,21,caex,safe,1843.5,660.0
191,6.3667,1,14,caex,caution,1122.0,587.2
191,6.3667,1,19,caex,caution,1482.0,618.8
191,6.3667,1,20,caex,safe,852.8,755.2
191,6.3667,1,21,caex,safe,1828.5,683.6
192,6.4,1,14,caex,caution,1122.8,582.0
192,6.4,1,19,caex,caution,1496.2,620.6
192,6.4,1,20,caex,safe,778.3,753.0
192,6.4,1,21,caex,caution,1785.0,704.6
193,6.4333,1,14,caex,caution,1121.1,582.0
193,6.4333,1,19,caex,caution,1516.1,619.9
193,6.4333,1,20,caex,safe,763.5,764.2
193,6.4333,1,21,caex,caution,1621.5,716.2
194,6.4667,1,14,caex,caution,1119.5,582.0
194,6.4667,1,19,caex,caution,1536.0,619.1
194,6.4667,1,20,caex,safe,764.2,764.2
194,6.4667,1,21,caex,caution,1621.5,716.2
195,6.5,1,14,caex,caution,1117.8,582.0
195,6.5,1,19,caex,caution,1555.9,618.4
195,6.5,1,20,caex,safe,754.5,765.0
195,6.5,1,21,caex,caution,1542.0,746.2
196,6.5333,1,14,caex,caution,1116.2,582.0
196,6.5333,1,19,caex,caution,1540.5,642.0
196,6.5333,1,20,caex,safe,730.1,793.4
196,6.5333,1,21,caex,caution,1413.9,764.6
197,6.5667,1,14,caex,caution,1114.5,582.1
197,6.5667,1,19,caex,caution,1558.5,625.5
197,6.5667,1,20,caex,safe,925.5,891.0
197,6.5667,1,21,caex,caution,1285.9,783.0
198,6.6,1,14,caex,caution,1112.9,582.1
198,6.6,1,19,caex,caution,1576.5,624.0
198,6.6,1,20,caex,safe,569.2,969.0
198,6.6,1,21,caex,caution,1157.8,801.3
199,6.6333,1,14,caex,caution,1111.3,582.1
199,6.6333,1,19,caex,caution,1576.5,624.8
199,6.6333,1,20,caex,caution,570.4,969.0
199,6.6333,1,21,caex,caution,1029.8,819.7
200,6.6667,1,14,caex,caution,1109.6,582.1
200,6.6667,1,19,caex,caution,1597.5,625.5
200,6.6667,1,20,caex,caution,186.7,1080.0
200,6.6667,1,21,caex,caution,769.7,754.5
201,6.7,1,19,caex,caution,1612.5,629.2
201,6.7,1,20,caex,caution,-262.7,1201.5
201,6.7,1,21,caex,caution,757.1,750.8
202,6.7333,1,19,caex,caution,1630.5,627.0
202,6.7333,1,20,caex,caution,-712.0,1322.9
202,6.7333,1,21,caex,caution,747.0,762.0
203,6.7667,1,19,caex,caution,1630.5,627.4
203,6.7667,1,20,caex,caution,-1161.3,1444.4
203,6.7667,1,21,caex,caution,747.8,761.2
204,6.8,1,19,caex,caution,1648.5,631.5
204,6.8,1,20,caex,caution,-1610.6,1565.8
204,6.8,1,21,caex,caution,744.0,760.5
205,6.8333,1,19,caex,caution,1653.0,639.0
205,6.8333,1,20,caex,caution,-2059.9,1687.3
205,6.8333,1,21,caex,caution,740.2,763.5
206,6.8667,1,19,caex,caution,1638.0,643.5
206,6.8667,1,20,caex,caution,-2509.2,1808.7
206,6.8667,1,21,caex,caution,727.5,746.2
207,6.9,1,19,caex,caution,1644.0,644.2
207,6.9,1,20,caex,caution,-2958.6,1930.2
207,6.9,1,21,caex,caution,741.8,761.2
208,6.9333,1,19,caex,caution,1636.5,650.2
208,6.9333,1,20,caex,caution,-3407.9,2051.7
208,6.9333,1,21,caex,caution,730.5,778.5
209,6.9667,1,19,caex,safe,1639.5,645.4
209,6.9667,1,21,caex,safe,730.9,777.8
210,7.0,1,19,caex,safe,1629.4,636.0
210,7.0,1,21,caex,safe,689.2,789.0
210,7.0,1,22,caex,safe,75.9,733.5
211,7.0333,1,19,caex,safe,1599.0,637.9
211,7.0333,1,21,caex,safe,691.9,786.8
211,7.0333,1,22,caex,safe,115.5,716.2
212,7.0667,1,19,caex,safe,1571.6,654.0
212,7.0667,1,21,caex,safe,678.8,786.0
212,7.0667,1,22,caex,safe,143.2,700.5
213,7.1,1,19,caex,safe,1548.0,645.0
213,7.1,1,21,caex,safe,650.6,791.2
213,7.1,1,22,caex,safe,176.6,681.8
214,7.1333,1,19,caex,safe,1548.0,645.0
214,7.1333,1,21,caex,safe,651.7,790.5
214,7.1333,1,22,caex,safe,176.4,681.8
217,7.2333,2,23,caex,safe,1366.5,682.5
217,7.2333,2,24,caex,safe,921.8,773.2
218,7.2667,2,23,caex,safe,1366.5,681.8
218,7.2667,2,24,caex,safe,921.8,772.5
218,7.2667,2,25,caex,safe,1060.5,573.0
218,7.2667,2,26,caex,safe,248.1,1080.0
219,7.3,2,23,caex,safe,1366.5,686.2
219,7.3,2,24,caex,safe,896.8,755.2
219,7.3,2,25,caex,safe,1041.0,564.8
219,7.3,2,26,caex,safe,415.5,988.5
219,7.3,2,27,caex,safe,890.2,573.0
220,7.3333,2,23,caex,safe,1362.0,689.2
220,7.3333,2,24,caex,safe,915.1,713.8
220,7.3333,2,25,caex,safe,1022.8,561.1
220,7.3333,2,26,caex,safe,612.7,981.8
220,7.3333,2,27,caex,safe,907.5,575.2
221,7.3667,2,23,caex,safe,1381.5,708.0
221,7.3667,2,24,caex,safe,933.3,672.4
221,7.3667,2,25,caex,safe,1004.6,557.4
221,7.3667,2,26,caex,safe,775.5,927.0
221,7.3667,2,27,caex,safe,940.9,575.2
222,7.4,2,23,caex,safe,1348.5,712.5
222,7.4,2,24,caex,safe,871.3,950.2
222,7.4,2,25,caex,critical,986.4,553.8
222,7.4,2,26,caex,safe,940.7,909.8
222,7.4,2,27,caex,critical,982.5,575.6
223,7.4333,2,23,caex,safe,1335.0,729.0
223,7.4333,2,24,caex,safe,1021.7,903.0
223,7.4333,2,25,caex,critical,968.2,550.1
223,7.4333,2,26,caex,safe,1048.5,871.5
223,7.4333,2,27,caex,critical,1012.5,580.5
224,7.4667,2,23,caex,safe,1335.0,729.0
224,7.4667,2,24,caex,critical,1029.0,902.2
224,7.4667,2,25,caex,critical,950.1,546.5
224,7.4667,2,26,caex,critical,1049.2,871.5
224,7.4667,2,27,caex,critical,1012.5,579.8
225,7.5,2,23,caex,safe,1321.8,739.5
225,7.5,2,24,caex,critical,860.2,907.5
225,7.5,2,25,caex,critical,931.9,542.8
225,7.5,2,26,caex,critical,1106.2,869.2
225,7.5,2,27,caex,critical,1026.0,588.0
226,7.5333,2,23,caex,caution,1308.6,749.9
226,7.5333,2,24,caex,critical,726.1,926.8
226,7.5333,2,25,caex,critical,913.7,539.2
226,7.5333,2,26,caex,critical,1217.2,843.0
226,7.5333,2,27,caex,critical,1081.5,598.5
227,7.5667,2,23,caex,caution,1295.4,760.4
227,7.5667,2,24,caex,critical,592.0,946.0
227,7.5667,2,25,caex,critical,895.5,535.5
227,7.5667,2,26,caex,critical,1278.0,813.8
227,7.5667,2,27,caex,critical,1102.5,582.0
228,7.6,2,23,caex,caution,1282.2,770.9
228,7.6,2,24,caex,critical,457.9,965.3
228,7.6,2,26,caex,critical,1281.0,789.0
228,7.6,2,27,caex,critical,1131.0,642.8
229,7.6333,2,23,caex,critical,1269.1,781.3
229,7.6333,2,24,caex,critical,323.8,984.5
229,7.6333,2,26,caex,critical,1281.0,789.0
229,7.6333,2,27,caex,critical,1131.0,643.5
230,7.6667,2,23,caex,critical,1137.0,789.0
230,7.6667,2,24,caex,critical,189.7,1003.8
230,7.6667,2,26,caex,critical,1330.5,776.2
230,7.6667,2,27,caex,critical,1153.5,650.2
231,7.7,2,23,caex,critical,1130.2,817.5
231,7.7,2,24,caex,critical,55.6,1023.0
231,7.7,2,26,caex,critical,1419.0,765.0
231,7.7,2,27,caex,critical,1190.1,662.7
232,7.7333,2,23,caex,critical,1050.8,829.5
232,7.7333,2,24,caex,critical,-78.5,1042.3
232,7.7333,2,26,caex,critical,1468.5,755.2
232,7.7333,2,27,caex,critical,1226.7,675.1
233,7.7667,2,23,caex,critical,1047.8,837.8
233,7.7667,2,24,caex,critical,-212.6,1061.5
233,7.7667,2,26,caex,critical,1468.5,751.5
233,7.7667,2,27,caex,critical,1263.3,687.5
233,7.7667,2,28,caex,safe,711.8,576.4
234,7.8,2,23,caex,critical,980.8,866.2
234,7.8,2,26,caex,critical,1499.2,738.0
234,7.8,2,27,caex,critical,1299.9,699.9
234,7.8,2,28,caex,safe,697.5,577.5
235,7.8333,2,23,caex,critical,896.2,893.2
235,7.8333,2,26,caex,critical,1531.5,730.5
235,7.8333,2,27,caex,critical,1296.0,640.5
235,7.8333,2,28,caex,safe,678.4,574.5
236,7.8667,2,23,caex,critical,721.9,956.2
236,7.8667,2,26,caex,critical,1583.6,701.2
236,7.8667,2,27,caex,critical,1323.0,660.0
236,7.8667,2,28,caex,safe,641.2,578.6
236,7.8667,2,29,caex,safe,871.5,567.8
237,7.9,2,23,caex,critical,561.8,991.5
237,7.9,2,26,caex,critical,1597.5,686.2
237,7.9,2,27,caex,critical,1332.0,668.6
237,7.9,2,28,caex,safe,621.0,585.0
237,7.9,2,29,caex,safe,859.5,564.8
238,7.9333,2,23,caex,critical,333.2,1047.0
238,7.9333,2,26,caex,critical,1621.5,686.2
238,7.9333,2,27,caex,critical,1333.5,686.2
238,7.9333,2,28,caex,caution,605.6,585.8
238,7.9333,2,29,caex,caution,849.0,575.2
239,7.9667,2,23,caex,critical,332.2,1045.5
239,7.9667,2,26,caex,critical,1621.5,686.6
239,7.9667,2,27,caex,critical,1333.5,685.5
239,7.9667,2,28,caex,caution,606.0,585.8
239,7.9667,2,29,caex,caution,843.8,569.6
240,8.0,2,23,caex,critical,279.2,1080.0
240,8.0,2,26,caex,critical,1650.0,674.6
240,8.0,2,27,caex,critical,1323.0,712.5
240,8.0,2,28,caex,caution,583.5,586.9
240,8.0,2,29,caex,caution,832.5,574.5
241,8.0333,2,23,caex,critical,289.1,1080.0
241,8.0333,2,26,caex,critical,1668.0,685.9
241,8.0333,2,27,caex,critical,1305.0,729.0
241,8.0333,2,28,caex,caution,561.8,589.5
241,8.0333,2,29,caex,caution,814.5,576.0
242,8.0667,2,23,caex,critical,226.2,1103.3
242,8.0667,2,26,caex,critical,1680.0,668.2
242,8.0667,2,27,caex,critical,1290.8,737.2
242,8.0667,2,28,caex,caution,540.0,591.4
242,8.0667,2,29,caex,caution,798.0,576.0
243,8.1,2,23,caex,safe,163.2,1126.5
243,8.1,2,26,caex,critical,1686.0,660.0
243,8.1,2,27,caex,critical,1262.2,759.8
243,8.1,2,28,caex,caution,518.2,591.0
243,8.1,2,29,caex,caution,783.2,577.5
244,8.1333,2,23,caex,safe,100.3,1149.8
244,8.1333,2,26,caex,critical,1683.0,660.4
244,8.1333,2,27,caex,critical,1262.2,759.8
244,8.1333,2,28,caex,caution,518.2,591.0
244,8.1333,2,29,caex,caution,783.2,577.5
245,8.1667,2,23,caex,safe,37.3,1173.0
245,8.1667,2,26,caex,critical,1693.5,651.0
245,8.1667,2,27,caex,critical,1218.0,791.2
245,8.1667,2,28,caex,caution,498.8,597.8
245,8.1667,2,29,caex,caution,768.8,578.2
246,8.2,2,23,caex,safe,-25.6,1196.3
246,8.2,2,26,caex,critical,1699.5,647.2
246,8.2,2,27,caex,critical,1144.5,826.5
246,8.2,2,28,caex,caution,480.0,600.0
246,8.2,2,29,caex,caution,750.0,577.9
247,8.2333,2,23,caex,safe,-88.6,1219.6
247,8.2333,2,26,caex,critical,1701.0,649.1
247,8.2333,2,27,caex,critical,1057.5,861.0
247,8.2333,2,28,caex,caution,458.6,600.0
247,8.2333,2,29,caex,caution,729.4,580.5
248,8.2667,2,23,caex,safe,-151.5,1242.8
248,8.2667,2,26,caex,critical,1702.5,649.5
248,8.2667,2,27,caex,critical,1057.5,861.0
248,8.2667,2,28,caex,caution,458.9,600.0
248,8.2667,2,29,caex,caution,729.0,580.5
248,8.2667,2,30,caex,safe,1314.0,639.0
249,8.3,2,23,caex,safe,-214.4,1266.1
249,8.3,2,26,caex,critical,1704.0,642.0
249,8.3,2,27,caex,critical,900.8,822.0
249,8.3,2,28,caex,caution,439.5,600.0
249,8.3,2,29,caex,caution,710.2,579.0
249,8.3,2,30,caex,safe,1315.5,631.1
250,8.3333,2,26,caex,critical,1707.0,642.0
250,8.3333,2,27,caex,critical,767.2,885.8
250,8.3333,2,28,caex,caution,416.9,600.8
250,8.3333,2,29,caex,caution,695.2,579.0
250,8.3333,2,30,caex,safe,1318.5,627.8
251,8.3667,2,26,caex,safe,1704.0,638.2
251,8.3667,2,27,caex,safe,559.9,972.0
251,8.3667,2,28,caex,caution,395.9,602.2
251,8.3667,2,29,caex,caution,673.5,585.4
251,8.3667,2,30,caex,safe,1318.5,628.5
252,8.4,2,26,caex,safe,1704.0,632.2
252,8.4,2,27,caex,safe,326.6,1080.0
252,8.4,2,28,caex,caution,372.2,613.1
252,8.4,2,29,caex,caution,657.8,586.5
252,8.4,2,30,caex,safe,1317.8,628.5
253,8.4333,2,26,caex,safe,1704.0,633.4
253,8.4333,2,27,caex,safe,304.5,1080.0
253,8.4333,2,28,caex,caution,354.8,621.0
253,8.4333,2,29,caex,caution,637.9,585.0
253,8.4333,2,30,caex,safe,1317.0,627.8
254,8.4667,2,26,caex,safe,1705.5,633.0
254,8.4667,2,27,caex,safe,304.9,1080.0
254,8.4667,2,28,caex,caution,354.4,621.0
254,8.4667,2,29,caex,caution,637.5,585.8
254,8.4667,2,30,caex,safe,1317.0,627.8
255,8.5,2,26,caex,safe,1705.5,631.5
255,8.5,2,27,caex,safe,294.9,1080.0
255,8.5,2,28,caex,caution,339.8,624.0
255,8.5,2,29,caex,caution,624.8,590.2
255,8.5,2,30,caex,safe,1318.5,626.2
256,8.5333,2,26,caex,safe,1704.0,632.2
256,8.5333,2,27,caex,safe,230.4,1103.7
256,8.5333,2,28,caex,caution,319.5,625.5
256,8.5333,2,29,caex,caution,610.5,589.5
256,8.5333,2,30,caex,safe,1317.8,625.5
257,8.5667,2,26,caex,safe,1704.0,631.5
257,8.5667,2,27,caex,safe,165.8,1127.4
257,8.5667,2,28,caex,caution,295.1,633.0
257,8.5667,2,29,caex,caution,597.8,592.5
257,8.5667,2,30,caex,safe,1317.0,626.2
258,8.6,2,26,caex,safe,1704.0,639.0
258,8.6,2,27,caex,safe,101.3,1151.1
258,8.6,2,28,caex,caution,278.4,641.2
258,8.6,2,29,caex,caution,589.5,596.6
258,8.6,2,30,caex,safe,1318.5,625.5
258,8.6,2,31,caex,safe,943.7,796.5
259,8.6333,2,26,caex,safe,1704.0,639.0
259,8.6333,2,27,caex,safe,36.7,1174.8
259,8.6333,2,28,caex,caution,278.6,640.9
259,8.6333,2,29,caex,caution,589.5,596.6
259,8.6333,2,30,caex,safe,1318.5,625.5
259,8.6333,2,31,caex,safe,944.2,796.5
260,8.6667,2,26,caex,caution,1701.0,643.1
260,8.6667,2,27,caex,safe,-27.8,1198.5
260,8.6667,2,28,caex,caution,258.2,647.2
260,8.6667,2,29,caex,caution,580.5,597.4
260,8.6667,2,30,caex,caution,1320.8,627.8
260,8.6667,2,31,caex,safe,928.5,798.0
261,8.7,2,26,caex,caution,1704.0,638.2
261,8.7,2,27,caex,safe,-92.4,1222.2
261,8.7,2,28,caex,caution,238.9,651.8
261,8.7,2,29,caex,caution,576.0,598.9
261,8.7,2,30,caex,caution,1318.5,627.0
261,8.7,2,31,caex,safe,906.8,795.8
262,8.7333,2,26,caex,caution,1707.0,644.2
262,8.7333,2,27,caex,safe,-157.0,1245.9
262,8.7333,2,28,caex,caution,208.8,658.5
262,8.7333,2,29,caex,caution,567.8,598.9
262,8.7333,2,30,caex,caution,1320.0,627.4
262,8.7333,2,31,caex,safe,910.5,797.2
263,8.7667,2,26,caex,caution,1705.5,644.2
263,8.7667,2,27,caex,safe,-221.5,1269.6
263,8.7667,2,28,caex,caution,209.1,658.5
263,8.7667,2,29,caex,caution,567.8,598.9
263,8.7667,2,30,caex,caution,1322.2,627.8
263,8.7667,2,31,caex,safe,910.7,797.2
264,8.8,2,26,caex,caution,1708.5,646.1
264,8.8,2,28,caex,caution,179.2,675.8
264,8.8,2,29,caex,caution,565.5,598.5
264,8.8,2,30,caex,caution,1320.0,627.0
264,8.8,2,31,caex,safe,907.3,798.8
265,8.8333,2,26,caex,caution,1704.0,649.5
265,8.8333,2,28,caex,caution,148.0,684.0
265,8.8333,2,29,caex,caution,562.5,600.0
265,8.8333,2,30,caex,caution,1320.0,627.4
265,8.8333,2,31,caex,safe,906.8,798.0
266,8.8667,2,26,caex,caution,1705.5,653.2
266,8.8667,2,28,caex,caution,110.7,708.8
266,8.8667,2,29,caex,caution,560.2,600.0
266,8.8667,2,30,caex,caution,1320.0,628.1
266,8.8667,2,31,caex,safe,907.3,797.2
267,8.9,2,26,caex,caution,1704.0,650.2
267,8.9,2,28,caex,caution,94.4,712.1
267,8.9,2,29,caex,caution,558.0,600.8
267,8.9,2,30,caex,caution,1320.0,628.5
267,8.9,2,31,caex,safe,907.7,798.0
268,8.9333,2,26,caex,caution,1701.0,656.2
268,8.9333,2,28,caex,caution,82.3,730.1
268,8.9333,2,29,caex,caution,558.0,600.4
268,8.9333,2,30,caex,caution,1321.5,628.5
268,8.9333,2,31,caex,safe,908.2,796.5
269,8.9667,2,26,caex,caution,1699.5,656.2
269,8.9667,2,28,caex,caution,82.3,729.8
269,8.9667,2,29,caex,caution,558.0,600.4
269,8.9667,2,30,caex,caution,1321.5,628.5
269,8.9667,2,31,caex,safe,908.2,796.5
270,9.0,2,26,caex,caution,1689.0,657.0
270,9.0,2,28,caex,caution,64.2,728.2
270,9.0,2,29,caex,caution,557.2,600.0
270,9.0,2,30,caex,caution,1330.5,628.5
270,9.0,2,31,caex,safe,907.3,797.2
271,9.0333,2,26,caex,caution,1692.0,658.5
271,9.0333,2,28,caex,caution,54.8,729.4
271,9.0333,2,29,caex,caution,556.5,601.1
271,9.0333,2,30,caex,caution,1336.5,630.0
271,9.0333,2,31,caex,safe,908.2,795.8
272,9.0667,2,26,caex,caution,1686.0,664.5
272,9.0667,2,28,caex,caution,31.8,774.0
272,9.0667,2,29,caex,caution,552.0,600.0
272,9.0667,2,30,caex,caution,1340.2,633.8
272,9.0667,2,31,caex,safe,907.3,797.2
273,9.1,2,26,caex,caution,1677.0,670.1
273,9.1,2,28,caex,caution,-2.7,804.9
273,9.1,2,29,caex,caution,550.5,600.8
273,9.1,2,30,caex,caution,1347.0,631.5
273,9.1,2,31,caex,safe,908.2,795.8
274,9.1333,2,26,caex,caution,1677.0,670.1
274,9.1333,2,28,caex,caution,-37.1,835.8
274,9.1333,2,29,caex,caution,550.5,600.8
274,9.1333,2,30,caex,caution,1347.0,631.5
274,9.1333,2,31,caex,safe,908.2,795.8
275,9.1667,2,26,caex,caution,1665.0,684.4
275,9.1667,2,28,caex,safe,-71.6,866.7
275,9.1667,2,29,caex,safe,550.5,600.8
275,9.1667,2,30,caex,caution,1356.8,631.9
275,9.1667,2,31,caex,safe,908.2,796.5
276,9.2,2,26,caex,caution,1656.0,673.5
276,9.2,2,28,caex,safe,-106.1,897.6
276,9.2,2,29,caex,safe,549.8,600.8
276,9.2,2,30,caex,caution,1362.0,639.0
276,9.2,2,31,caex,safe,909.0,797.2
277,9.2333,2,26,caex,caution,1639.5,685.9
277,9.2333,2,28,caex,safe,-140.5,928.5
277,9.2333,2,29,caex,safe,547.9,600.8
277,9.2333,2,30,caex,caution,1369.5,637.9
277,9.2333,2,31,caex,safe,909.0,797.2
278,9.2667,2,26,caex,caution,1639.5,685.5
278,9.2667,2,28,caex,safe,-175.0,959.4
278,9.2667,2,29,caex,safe,547.5,600.8
278,9.2667,2,30,caex,caution,1369.5,637.9
278,9.2667,2,31,caex,safe,909.0,797.2
279,9.3,2,26,caex,caution,1614.0,685.5
279,9.3,2,28,caex,safe,-209.5,990.3
279,9.3,2,29,caex,safe,546.8,601.5
279,9.3,2,30,caex,caution,1377.8,634.5
279,9.3,2,31,caex,safe,909.0,795.8
280,9.3333,2,26,caex,caution,1604.6,688.5
280,9.3333,2,28,caex,safe,-243.9,1021.2
280,9.3333,2,29,caex,safe,543.8,601.9
280,9.3333,2,30,caex,caution,1481.2,692.6
280,9.3333,2,31,caex,safe,908.8,795.8
281,9.3667,2,26,caex,caution,1579.4,693.3
281,9.3667,2,29,caex,safe,539.2,602.2
281,9.3667,2,30,caex,caution,1504.5,704.2
281,9.3667,2,31,caex,safe,908.2,795.8
282,9.4,2,26,caex,critical,1563.0,706.9
282,9.4,2,29,caex,safe,535.5,602.6
282,9.4,2,30,caex,critical,1582.4,726.5
282,9.4,2,31,caex,safe,908.2,795.8
283,9.4333,2,26,caex,critical,1494.0,709.9
283,9.4333,2,29,caex,safe,527.2,603.8
283,9.4333,2,30,caex,critical,1660.3,748.7
283,9.4333,2,31,caex,safe,908.2,795.0
284,9.4667,2,26,caex,critical,1494.0,710.2
284,9.4667,2,29,caex,safe,527.2,603.4
284,9.4667,2,30,caex,critical,1738.2,770.9
284,9.4667,2,31,caex,safe,908.2,795.0
285,9.5,2,26,caex,critical,1498.5,711.8
285,9.5,2,29,caex,caution,526.1,604.1
285,9.5,2,30,caex,critical,1816.1,793.2
285,9.5,2,31,caex,caution,908.2,795.8
286,9.5333,2,26,caex,critical,1480.5,716.2
286,9.5333,2,29,caex,caution,524.6,604.9
286,9.5333,2,30,caex,critical,1894.0,815.4
286,9.5333,2,31,caex,caution,907.5,794.2
287,9.5667,2,26,caex,critical,1473.0,733.5
287,9.5667,2,29,caex,caution,521.2,604.5
287,9.5667,2,30,caex,critical,1971.9,837.6
287,9.5667,2,31,caex,caution,907.5,794.2
288,9.6,2,26,caex,critical,1458.0,734.2
288,9.6,2,29,caex,caution,517.5,604.9
288,9.6,2,30,caex,critical,2049.7,859.8
288,9.6,2,31,caex,caution,919.5,763.5
289,9.6333,2,26,caex,critical,1458.0,734.2
289,9.6333,2,29,caex,caution,517.5,605.2
289,9.6333,2,30,caex,critical,2127.6,882.1
289,9.6333,2,31,caex,caution,919.7,762.0
290,9.6667,2,26,caex,critical,1437.0,753.0
290,9.6667,2,29,caex,caution,514.1,607.1
290,9.6667,2,31,caex,caution,925.7,762.8
291,9.7,2,26,caex,critical,1407.0,759.0
291,9.7,2,29,caex,caution,511.5,606.8
291,9.7,2,31,caex,caution,926.2,762.0
292,9.7333,2,26,caex,critical,1387.5,759.8
292,9.7333,2,29,caex,caution,506.6,606.8
292,9.7333,2,31,caex,caution,918.0,779.2
293,9.7667,2,26,caex,critical,1386.8,759.8
293,9.7667,2,29,caex,caution,507.0,606.4
293,9.7667,2,31,caex,caution,918.0,779.2
294,9.8,2,26,caex,critical,1371.8,777.8
294,9.8,2,29,caex,caution,510.0,607.1
294,9.8,2,31,caex,caution,915.2,780.8
295,9.8333,2,26,caex,caution,1357.5,783.0
295,9.8333,2,29,caex,caution,504.0,608.2
295,9.8333,2,31,caex,caution,907.5,792.8
296,9.8667,2,26,caex,caution,1273.5,823.5
296,9.8667,2,29,caex,caution,501.0,610.1
296,9.8667,2,31,caex,caution,897.7,802.4
297,9.9,2,26,caex,caution,1159.5,825.8
297,9.9,2,29,caex,caution,501.0,610.1
297,9.9,2,31,caex,caution,887.9,812.0
298,9.9333,2,26,caex,critical,1082.2,844.5
298,9.9333,2,29,caex,caution,502.1,610.1
298,9.9333,2,31,caex,critical,878.1,821.6
299,9.9667,2,26,caex,critical,1083.0,844.5
299,9.9667,2,29,caex,caution,502.5,610.1
299,9.9667,2,31,caex,critical,868.3,831.2
300,10.0,2,26,caex,critical,1041.2,860.2
300,10.0,2,29,caex,caution,501.4,610.5
300,10.0,2,31,caex,critical,858.5,840.9
301,10.0333,2,26,caex,critical,1041.2,860.2
301,10.0333,2,29,caex,caution,501.4,610.5
301,10.0333,2,31,caex,critical,848.7,850.5
